cx	cy	cz	q_scalar	q_x	q_y	q_z
-10.924630	-0.188491	0.037707	0.793702	0.148147	0.589975	0.004414
-10.924430	-0.188991	0.037807	0.792644	0.148440	0.591323	0.004261
-10.924230	-0.189491	0.037907	0.791583	0.148733	0.592670	0.004107
-10.924030	-0.189991	0.038007	0.790520	0.149024	0.594015	0.003952
-10.923830	-0.190491	0.038107	0.789455	0.149316	0.595358	0.003796
-10.923630	-0.190991	0.038207	0.788387	0.149606	0.596700	0.003639
-10.923430	-0.191491	0.038307	0.787317	0.149896	0.598039	0.003481
-10.923230	-0.191991	0.038407	0.786244	0.150186	0.599377	0.003322
-10.923030	-0.192491	0.038507	0.785169	0.150475	0.600713	0.003161
-10.922830	-0.192991	0.038607	0.784092	0.150763	0.602048	0.003000
-10.922630	-0.193491	0.038707	0.783012	0.151051	0.603380	0.002838
-10.922430	-0.193991	0.038807	0.781930	0.151338	0.604710	0.002675
-10.922230	-0.194491	0.038908	0.780846	0.151625	0.606039	0.002510
-10.922030	-0.194991	0.039008	0.779759	0.151911	0.607366	0.002345
-10.921830	-0.195491	0.039108	0.778670	0.152197	0.608691	0.002178
-10.921630	-0.195991	0.039208	0.777578	0.152482	0.610014	0.002011
-10.921430	-0.196492	0.039308	0.776484	0.152767	0.611336	0.001842
-10.921231	-0.196992	0.039408	0.775388	0.153051	0.612655	0.001672
-10.921031	-0.197492	0.039508	0.774289	0.153334	0.613973	0.001502
-10.920831	-0.197992	0.039608	0.773188	0.153617	0.615289	0.001330
-10.920631	-0.198492	0.039708	0.772085	0.153899	0.616603	0.001157
-10.920431	-0.198992	0.039808	0.770979	0.154181	0.617915	0.000983
-10.920231	-0.199492	0.039908	0.769871	0.154462	0.619225	0.000808
-10.920031	-0.199992	0.040008	0.768761	0.154742	0.620533	0.000632
-10.919831	-0.200492	0.040108	0.767648	0.155022	0.621839	0.000455
-10.919631	-0.200992	0.040208	0.766533	0.155302	0.623144	0.000276
-10.919431	-0.201492	0.040308	0.765416	0.155580	0.624447	0.000097
-10.919231	-0.201992	0.040408	0.764296	0.155859	0.625747	-0.000083
-10.919031	-0.202492	0.040508	0.763174	0.156136	0.627046	-0.000265
-10.918831	-0.202992	0.040608	0.762050	0.156413	0.628343	-0.000448
-10.918631	-0.203492	0.040708	0.760923	0.156690	0.629638	-0.000631
-10.918431	-0.203992	0.040808	0.759794	0.156966	0.630931	-0.000816
-10.918231	-0.204492	0.040908	0.758663	0.157241	0.632222	-0.001002
-10.918031	-0.204992	0.041008	0.757529	0.157516	0.633511	-0.001189
-10.917831	-0.205492	0.041108	0.756393	0.157790	0.634799	-0.001377
-10.917631	-0.205992	0.041208	0.755255	0.158064	0.636084	-0.001566
-10.917431	-0.206492	0.041308	0.754115	0.158337	0.637368	-0.001757
-10.917231	-0.206992	0.041408	0.752972	0.158609	0.638649	-0.001948
-10.917031	-0.207492	0.041508	0.751827	0.158881	0.639929	-0.002141
-10.916831	-0.207993	0.041608	0.750680	0.159152	0.641206	-0.002334
-10.916631	-0.208493	0.041708	0.749530	0.159423	0.642482	-0.002529
-10.916431	-0.208993	0.041808	0.748378	0.159693	0.643755	-0.002725
-10.916231	-0.209493	0.041908	0.747224	0.159963	0.645027	-0.002922
-10.916031	-0.209993	0.042008	0.746067	0.160232	0.646297	-0.003120
-10.915831	-0.210493	0.042108	0.744909	0.160500	0.647564	-0.003319
-10.915631	-0.210993	0.042208	0.743748	0.160768	0.648830	-0.003520
-10.915431	-0.211493	0.042308	0.742584	0.161035	0.650094	-0.003721
-10.915231	-0.211993	0.042408	0.741419	0.161301	0.651356	-0.003924
-10.915031	-0.212493	0.042508	0.740251	0.161567	0.652616	-0.004128
-10.914831	-0.212993	0.042608	0.739081	0.161833	0.653873	-0.004333
-10.914631	-0.213493	0.042708	0.737909	0.162097	0.655129	-0.004539
-10.914431	-0.213993	0.042808	0.736734	0.162362	0.656383	-0.004746
-10.914231	-0.214493	0.042908	0.735558	0.162625	0.657635	-0.004954
-10.914031	-0.214993	0.043008	0.734379	0.162888	0.658884	-0.005163
-10.913831	-0.215493	0.043108	0.733197	0.163150	0.660132	-0.005374
-10.913631	-0.215993	0.043208	0.732014	0.163412	0.661378	-0.005586
-10.913431	-0.216493	0.043308	0.730828	0.163673	0.662622	-0.005799
-10.913231	-0.216993	0.043408	0.729640	0.163934	0.663863	-0.006013
-10.913031	-0.217493	0.043508	0.728450	0.164194	0.665103	-0.006228
-10.912831	-0.217993	0.043608	0.727258	0.164453	0.666340	-0.006445
-10.912631	-0.218493	0.043709	0.726063	0.164712	0.667576	-0.006662
-10.912431	-0.218993	0.043809	0.724867	0.164970	0.668809	-0.006881
-10.912231	-0.219493	0.043909	0.723668	0.165227	0.670041	-0.007101
-10.912031	-0.219994	0.044009	0.722467	0.165484	0.671270	-0.007322
-10.911831	-0.220494	0.044109	0.721263	0.165740	0.672497	-0.007544
-10.911631	-0.220994	0.044209	0.720058	0.165996	0.673723	-0.007767
-10.911431	-0.221494	0.044309	0.718850	0.166251	0.674946	-0.007992
-10.911231	-0.221994	0.044409	0.717640	0.166505	0.676167	-0.008218
-10.911031	-0.222494	0.044509	0.716428	0.166759	0.677386	-0.008445
-10.910831	-0.222994	0.044609	0.715213	0.167012	0.678602	-0.008673
-10.910631	-0.223494	0.044709	0.713997	0.167265	0.679817	-0.008902
-10.910431	-0.223994	0.044809	0.712778	0.167517	0.681030	-0.009132
-10.910231	-0.224494	0.044909	0.711557	0.167768	0.682241	-0.009364
-10.910031	-0.224994	0.045009	0.710335	0.168019	0.683449	-0.009597
-10.909831	-0.225494	0.045109	0.709109	0.168269	0.684655	-0.009831
-10.909631	-0.225994	0.045209	0.707882	0.168518	0.685860	-0.010066
-10.909431	-0.226494	0.045309	0.706653	0.168767	0.687062	-0.010303
-10.909231	-0.226994	0.045409	0.705421	0.169015	0.688262	-0.010540
-10.909031	-0.227494	0.045509	0.704187	0.169262	0.689460	-0.010779
-10.908831	-0.227994	0.045609	0.702951	0.169509	0.690655	-0.011019
-10.908631	-0.228494	0.045709	0.701713	0.169755	0.691849	-0.011260
-10.908431	-0.228994	0.045809	0.700473	0.170001	0.693040	-0.011503
-10.908231	-0.229494	0.045909	0.699231	0.170246	0.694230	-0.011746
-10.908031	-0.229994	0.046009	0.697986	0.170490	0.695417	-0.011991
-10.907831	-0.230494	0.046109	0.696740	0.170734	0.696602	-0.012238
-10.907631	-0.230994	0.046209	0.695491	0.170977	0.697785	-0.012485
-10.907431	-0.231495	0.046309	0.694240	0.171219	0.698965	-0.012734
-10.907231	-0.231995	0.046409	0.692987	0.171461	0.700144	-0.012983
-10.907031	-0.232495	0.046509	0.691732	0.171702	0.701320	-0.013234
-10.906831	-0.232995	0.046609	0.690475	0.171942	0.702494	-0.013487
-10.906631	-0.233495	0.046709	0.689216	0.172182	0.703666	-0.013740
-10.906431	-0.233995	0.046809	0.687954	0.172421	0.704836	-0.013995
-10.906231	-0.234495	0.046909	0.686691	0.172659	0.706004	-0.014251
-10.906031	-0.234995	0.047009	0.685425	0.172897	0.707169	-0.014508
-10.905831	-0.235495	0.047109	0.684158	0.173134	0.708332	-0.014766
-10.905631	-0.235995	0.047209	0.682888	0.173371	0.709493	-0.015026
-10.905431	-0.236495	0.047309	0.681616	0.173606	0.710652	-0.015287
-10.905231	-0.236995	0.047409	0.680342	0.173841	0.711809	-0.015549
-10.905031	-0.237495	0.047509	0.679066	0.174076	0.712963	-0.015813
-10.904831	-0.237995	0.047609	0.677788	0.174309	0.714115	-0.016077
-10.904631	-0.238495	0.047709	0.676508	0.174543	0.715265	-0.016343
-10.904431	-0.238995	0.047809	0.675226	0.174775	0.716413	-0.016611
-10.904231	-0.239495	0.047909	0.673942	0.175007	0.717558	-0.016879
-10.904031	-0.239995	0.048009	0.672656	0.175238	0.718702	-0.017149
-10.903831	-0.240495	0.048109	0.671367	0.175468	0.719843	-0.017420
-10.903631	-0.240995	0.048209	0.670077	0.175698	0.720981	-0.017692
-10.903431	-0.241495	0.048309	0.668785	0.175927	0.722118	-0.017966
-10.903231	-0.241995	0.048409	0.667490	0.176155	0.723252	-0.018240
-10.903031	-0.242495	0.048510	0.666194	0.176383	0.724384	-0.018517
-10.902831	-0.242995	0.048610	0.664895	0.176610	0.725514	-0.018794
-10.902631	-0.243496	0.048710	0.663595	0.176836	0.726641	-0.019073
-10.902431	-0.243996	0.048810	0.662292	0.177061	0.727766	-0.019353
-10.902231	-0.244496	0.048910	0.660988	0.177286	0.728889	-0.019634
-10.902031	-0.244996	0.049010	0.659681	0.177511	0.730010	-0.019916
-10.901831	-0.245496	0.049110	0.658373	0.177734	0.731128	-0.020200
-10.901631	-0.245996	0.049210	0.657062	0.177957	0.732244	-0.020485
-10.901431	-0.246496	0.049310	0.655750	0.178179	0.733358	-0.020772
-10.901231	-0.246996	0.049410	0.654435	0.178400	0.734469	-0.021060
-10.901031	-0.247496	0.049510	0.653119	0.178621	0.735578	-0.021349
-10.900831	-0.247996	0.049610	0.651800	0.178841	0.736685	-0.021639
-10.900631	-0.248496	0.049710	0.650479	0.179060	0.737789	-0.021931
-10.900431	-0.248996	0.049810	0.649157	0.179279	0.738891	-0.022224
-10.900231	-0.249496	0.049910	0.647833	0.179496	0.739991	-0.022518
-10.900031	-0.249996	0.050010	0.646506	0.179713	0.741089	-0.022814
-10.899831	-0.250496	0.050110	0.645178	0.179930	0.742184	-0.023111
-10.899631	-0.250996	0.050210	0.643847	0.180146	0.743277	-0.023409
-10.899431	-0.251496	0.050310	0.642515	0.180360	0.744367	-0.023708
-10.899231	-0.251996	0.050410	0.641181	0.180575	0.745455	-0.024009
-10.899031	-0.252496	0.050510	0.639844	0.180788	0.746541	-0.024312
-10.898831	-0.252996	0.050610	0.638506	0.181001	0.747625	-0.024615
-10.898631	-0.253496	0.050710	0.637166	0.181213	0.748706	-0.024920
-10.898431	-0.253996	0.050810	0.635824	0.181424	0.749784	-0.025226
-10.898231	-0.254496	0.050910	0.634480	0.181635	0.750861	-0.025534
-10.898031	-0.254997	0.051010	0.633134	0.181845	0.751935	-0.025843
-10.897831	-0.255497	0.051110	0.631786	0.182054	0.753006	-0.026153
-10.897631	-0.255997	0.051210	0.630437	0.182262	0.754076	-0.026465
-10.897431	-0.256497	0.051310	0.629085	0.182470	0.755142	-0.026778
-10.897231	-0.256997	0.051410	0.627731	0.182676	0.756207	-0.027092
-10.897031	-0.257497	0.051510	0.626376	0.182883	0.757269	-0.027408
-10.896831	-0.257997	0.051610	0.625018	0.183088	0.758329	-0.027725
-10.896631	-0.258497	0.051710	0.623659	0.183292	0.759386	-0.028043
-10.896431	-0.258997	0.051810	0.622298	0.183496	0.760441	-0.028363
-10.896231	-0.259497	0.051910	0.620935	0.183699	0.761493	-0.028684
-10.896031	-0.259997	0.052010	0.619570	0.183902	0.762543	-0.029006
-10.895832	-0.260497	0.052110	0.618203	0.184103	0.763591	-0.029330
-10.895632	-0.260997	0.052210	0.616834	0.184304	0.764636	-0.029656
-10.895432	-0.261497	0.052310	0.615463	0.184504	0.765679	-0.029982
-10.895232	-0.261997	0.052410	0.614091	0.184703	0.766719	-0.030310
-10.895032	-0.262497	0.052510	0.612717	0.184902	0.767757	-0.030640
-10.894832	-0.262997	0.052610	0.611340	0.185100	0.768792	-0.030970
-10.894632	-0.263497	0.052710	0.609962	0.185296	0.769825	-0.031303
-10.894432	-0.263997	0.052810	0.608583	0.185493	0.770856	-0.031636
-10.894232	-0.264497	0.052910	0.607201	0.185688	0.771884	-0.031971
-10.894032	-0.264997	0.053010	0.605817	0.185883	0.772910	-0.032307
-10.893832	-0.265497	0.053110	0.604432	0.186076	0.773933	-0.032645
-10.893632	-0.265997	0.053210	0.603044	0.186269	0.774954	-0.032984
-10.893432	-0.266497	0.053311	0.601655	0.186462	0.775972	-0.033325
-10.893232	-0.266998	0.053411	0.600264	0.186653	0.776988	-0.033667
-10.893032	-0.267498	0.053511	0.598872	0.186844	0.778001	-0.034010
-10.892832	-0.267998	0.053611	0.597477	0.187034	0.779012	-0.034355
-10.892632	-0.268498	0.053711	0.596081	0.187222	0.780020	-0.034701
-10.892432	-0.268998	0.053811	0.594683	0.187411	0.781026	-0.035048
-10.892232	-0.269498	0.053911	0.593283	0.187598	0.782029	-0.035397
-10.892032	-0.269998	0.054011	0.591881	0.187785	0.783030	-0.035748
-10.891832	-0.270498	0.054111	0.590477	0.187971	0.784028	-0.036100
-10.891632	-0.270998	0.054211	0.589072	0.188155	0.785024	-0.036453
-10.891432	-0.271498	0.054311	0.587665	0.188340	0.786017	-0.036808
-10.891232	-0.271998	0.054411	0.586256	0.188523	0.787008	-0.037164
-10.891032	-0.272498	0.054511	0.584845	0.188705	0.787996	-0.037521
-10.890832	-0.272998	0.054611	0.583433	0.188887	0.788982	-0.037880
-10.890632	-0.273498	0.054711	0.582019	0.189068	0.789965	-0.038241
-10.890432	-0.273998	0.054811	0.580603	0.189248	0.790946	-0.038603
-10.890232	-0.274498	0.054911	0.579185	0.189427	0.791924	-0.038966
-10.890032	-0.274998	0.055011	0.577765	0.189606	0.792900	-0.039331
-10.889832	-0.275498	0.055111	0.576344	0.189783	0.793873	-0.039697
-10.889632	-0.275998	0.055211	0.574921	0.189960	0.794843	-0.040065
-10.889432	-0.276498	0.055311	0.573496	0.190136	0.795811	-0.040434
-10.889232	-0.276998	0.055411	0.572070	0.190311	0.796776	-0.040805
-10.889032	-0.277498	0.055511	0.570642	0.190485	0.797739	-0.041177
-10.888832	-0.277998	0.055611	0.569212	0.190658	0.798699	-0.041550
-10.888632	-0.278499	0.055711	0.567780	0.190830	0.799657	-0.041925
-10.888432	-0.278999	0.055811	0.566347	0.191002	0.800612	-0.042302
-10.888232	-0.279499	0.055911	0.564912	0.191173	0.801565	-0.042679
-10.888032	-0.279999	0.056011	0.563475	0.191343	0.802514	-0.043059
-10.887832	-0.280499	0.056111	0.562037	0.191511	0.803462	-0.043440
-10.887632	-0.280999	0.056211	0.560597	0.191680	0.804406	-0.043822
-10.887432	-0.281499	0.056311	0.559155	0.191847	0.805349	-0.044206
-10.887232	-0.281999	0.056411	0.557712	0.192013	0.806288	-0.044591
-10.887032	-0.282499	0.056511	0.556266	0.192179	0.807225	-0.044978
-10.886832	-0.282999	0.056611	0.554820	0.192343	0.808159	-0.045366
-10.886632	-0.283499	0.056711	0.553371	0.192507	0.809091	-0.045756
-10.886432	-0.283999	0.056811	0.551921	0.192670	0.810020	-0.046147
-10.886232	-0.284499	0.056911	0.550469	0.192832	0.810946	-0.046540
-10.886032	-0.284999	0.057011	0.549016	0.192993	0.811870	-0.046934
-10.885832	-0.285499	0.057111	0.547561	0.193153	0.812791	-0.047330
-10.885632	-0.285999	0.057211	0.546104	0.193312	0.813710	-0.047728
-10.885432	-0.286499	0.057311	0.544645	0.193470	0.814625	-0.048126
-10.885232	-0.286999	0.057411	0.543185	0.193628	0.815539	-0.048527
-10.885032	-0.287499	0.057511	0.541724	0.193784	0.816449	-0.048928
-10.884832	-0.287999	0.057611	0.540260	0.193940	0.817357	-0.049332
-10.884632	-0.288499	0.057711	0.538795	0.194094	0.818262	-0.049737
-10.884432	-0.288999	0.057811	0.537329	0.194248	0.819165	-0.050143
-10.884232	-0.289499	0.057911	0.535861	0.194401	0.820065	-0.050551
-10.884032	-0.289999	0.058011	0.534391	0.194553	0.820962	-0.050960
-10.883832	-0.290500	0.058112	0.532920	0.194704	0.821856	-0.051371
-10.883632	-0.291000	0.058212	0.531447	0.194854	0.822748	-0.051784
-10.883432	-0.291500	0.058312	0.529972	0.195003	0.823637	-0.052198
-10.883232	-0.292000	0.058412	0.528496	0.195151	0.824524	-0.052613
-10.883032	-0.292500	0.058512	0.527019	0.195298	0.825408	-0.053030
-10.882832	-0.293000	0.058612	0.525539	0.195445	0.826289	-0.053449
-10.882632	-0.293500	0.058712	0.524059	0.195590	0.827167	-0.053869
-10.882432	-0.294000	0.058812	0.522576	0.195734	0.828043	-0.054291
-10.882232	-0.294500	0.058912	0.521092	0.195878	0.828916	-0.054714
-10.882032	-0.295000	0.059012	0.519607	0.196020	0.829786	-0.055139
-10.881832	-0.295500	0.059112	0.518120	0.196162	0.830653	-0.055565
-10.881632	-0.296000	0.059212	0.516631	0.196302	0.831518	-0.055993
-10.881432	-0.296500	0.059312	0.515141	0.196442	0.832380	-0.056422
-10.881232	-0.297000	0.059412	0.513649	0.196580	0.833240	-0.056853
-10.881032	-0.297500	0.059512	0.512156	0.196718	0.834096	-0.057286
-10.880832	-0.298000	0.059612	0.510662	0.196855	0.834950	-0.057720
-10.880632	-0.298500	0.059712	0.509165	0.196990	0.835801	-0.058156
-10.880432	-0.299000	0.059812	0.507668	0.197125	0.836649	-0.058593
-10.880232	-0.299500	0.059912	0.506168	0.197258	0.837495	-0.059032
-10.880032	-0.300000	0.060012	0.504668	0.197391	0.838338	-0.059472
-10.879832	-0.300500	0.060112	0.503166	0.197523	0.839178	-0.059914
-10.879632	-0.301000	0.060212	0.501662	0.197653	0.840015	-0.060358
-10.879432	-0.301500	0.060312	0.500157	0.197783	0.840850	-0.060803
-10.879232	-0.302001	0.060412	0.498650	0.197912	0.841681	-0.061250
-10.879032	-0.302501	0.060512	0.497142	0.198039	0.842510	-0.061698
-10.878832	-0.303001	0.060612	0.495632	0.198166	0.843336	-0.062148
-10.878632	-0.303501	0.060712	0.494121	0.198291	0.844160	-0.062599
-10.878432	-0.304001	0.060812	0.492609	0.198416	0.844980	-0.063052
-10.878232	-0.304501	0.060912	0.491095	0.198540	0.845798	-0.063507
-10.878032	-0.305001	0.061012	0.489580	0.198662	0.846613	-0.063963
-10.877832	-0.305501	0.061112	0.488063	0.198784	0.847425	-0.064421
-10.877632	-0.306001	0.061212	0.486544	0.198904	0.848235	-0.064881
-10.877432	-0.306501	0.061312	0.485025	0.199023	0.849041	-0.065342
-10.877232	-0.307001	0.061412	0.483504	0.199142	0.849845	-0.065805
-10.877032	-0.307501	0.061512	0.481981	0.199259	0.850646	-0.066269
-10.876832	-0.308001	0.061612	0.480457	0.199375	0.851444	-0.066735
-10.876632	-0.308501	0.061712	0.478932	0.199491	0.852239	-0.067202
-10.876432	-0.309001	0.061812	0.477405	0.199605	0.853032	-0.067671
-10.876232	-0.309501	0.061912	0.475877	0.199718	0.853821	-0.068142
-10.876032	-0.310001	0.062012	0.474347	0.199830	0.854608	-0.068615
-10.875832	-0.310501	0.062112	0.472816	0.199941	0.855392	-0.069089
-10.875632	-0.311001	0.062212	0.471284	0.200051	0.856173	-0.069564
-10.875432	-0.311501	0.062312	0.469751	0.200159	0.856951	-0.070042
-10.875232	-0.312001	0.062412	0.468216	0.200267	0.857726	-0.070521
-10.875032	-0.312501	0.062512	0.466679	0.200374	0.858499	-0.071001
-10.874832	-0.313001	0.062612	0.465141	0.200479	0.859268	-0.071483
-10.874632	-0.313502	0.062712	0.463602	0.200583	0.860035	-0.071967
-10.874432	-0.314002	0.062812	0.462062	0.200687	0.860799	-0.072452
-10.874232	-0.314502	0.062913	0.460520	0.200789	0.861560	-0.072940
-10.874032	-0.315002	0.063013	0.458977	0.200890	0.862318	-0.073428
-10.873832	-0.315502	0.063113	0.457433	0.200990	0.863073	-0.073919
-10.873632	-0.316002	0.063213	0.455887	0.201089	0.863825	-0.074411
-10.873432	-0.316502	0.063313	0.454340	0.201187	0.864574	-0.074904
-10.873232	-0.317002	0.063413	0.452791	0.201283	0.865321	-0.075400
-10.873032	-0.317502	0.063513	0.451242	0.201379	0.866064	-0.075897
-10.872832	-0.318002	0.063613	0.449691	0.201473	0.866805	-0.076395
-10.872632	-0.318502	0.063713	0.448139	0.201566	0.867542	-0.076896
-10.872432	-0.319002	0.063813	0.446585	0.201658	0.868277	-0.077398
-10.872232	-0.319502	0.063913	0.445030	0.201749	0.869009	-0.077901
-10.872032	-0.320002	0.064013	0.443474	0.201839	0.869738	-0.078407
-10.871832	-0.320502	0.064113	0.441917	0.201928	0.870464	-0.078914
-10.871632	-0.321002	0.064213	0.440358	0.202015	0.871187	-0.079422
-10.871432	-0.321502	0.064313	0.438798	0.202101	0.871907	-0.079933
-10.871232	-0.322002	0.064413	0.437237	0.202187	0.872624	-0.080445
-10.871032	-0.322502	0.064513	0.435675	0.202271	0.873338	-0.080958
-10.870832	-0.323002	0.064613	0.434111	0.202353	0.874050	-0.081474
-10.870633	-0.323502	0.064713	0.432546	0.202435	0.874758	-0.081991
-10.870433	-0.324002	0.064813	0.430980	0.202515	0.875463	-0.082509
-10.870233	-0.324502	0.064913	0.429413	0.202595	0.876165	-0.083030
-10.870033	-0.325002	0.065013	0.427845	0.202673	0.876865	-0.083552
-10.869833	-0.325503	0.065113	0.426275	0.202749	0.877561	-0.084076
-10.869633	-0.326003	0.065213	0.424704	0.202825	0.878255	-0.084601
-10.869433	-0.326503	0.065313	0.423132	0.202899	0.878945	-0.085128
-10.869233	-0.327003	0.065413	0.421559	0.202973	0.879632	-0.085657
-10.869033	-0.327503	0.065513	0.419984	0.203045	0.880317	-0.086188
-10.868833	-0.328003	0.065613	0.418409	0.203116	0.880998	-0.086720
-10.868633	-0.328503	0.065713	0.416832	0.203185	0.881677	-0.087254
-10.868433	-0.329003	0.065813	0.415254	0.203254	0.882352	-0.087790
-10.868233	-0.329503	0.065913	0.413675	0.203321	0.883024	-0.088327
-10.868033	-0.330003	0.066013	0.412095	0.203387	0.883694	-0.088866
-10.867833	-0.330503	0.066113	0.410513	0.203451	0.884360	-0.089407
-10.867633	-0.331003	0.066213	0.408931	0.203514	0.885024	-0.089949
-10.867433	-0.331503	0.066313	0.407347	0.203577	0.885684	-0.090494
-10.867233	-0.332003	0.066413	0.405762	0.203638	0.886341	-0.091040
-10.867033	-0.332503	0.066513	0.404176	0.203697	0.886995	-0.091587
-10.866833	-0.333003	0.066613	0.402589	0.203755	0.887647	-0.092137
-10.866633	-0.333503	0.066713	0.401001	0.203813	0.888295	-0.092688
-10.866433	-0.334003	0.066813	0.399412	0.203868	0.888940	-0.093240
-10.866233	-0.334503	0.066913	0.397822	0.203923	0.889582	-0.093795
-10.866033	-0.335003	0.067013	0.396230	0.203976	0.890221	-0.094351
-10.865833	-0.335503	0.067113	0.394638	0.204028	0.890857	-0.094909
-10.865633	-0.336003	0.067213	0.393044	0.204079	0.891490	-0.095469
-10.865433	-0.336503	0.067313	0.391450	0.204128	0.892119	-0.096030
-10.865233	-0.337004	0.067413	0.389854	0.204176	0.892746	-0.096594
-10.865033	-0.337504	0.067513	0.388257	0.204223	0.893370	-0.097158
-10.864833	-0.338004	0.067613	0.386659	0.204268	0.893990	-0.097725
-10.864633	-0.338504	0.067714	0.385061	0.204313	0.894608	-0.098294
-10.864433	-0.339004	0.067814	0.383461	0.204355	0.895222	-0.098864
-10.864233	-0.339504	0.067914	0.381860	0.204397	0.895833	-0.099436
-10.864033	-0.340004	0.068014	0.380258	0.204437	0.896442	-0.100009
-10.863833	-0.340504	0.068114	0.378655	0.204476	0.897047	-0.100585
-10.863633	-0.341004	0.068214	0.377051	0.204513	0.897649	-0.101162
-10.863433	-0.341504	0.068314	0.375446	0.204549	0.898247	-0.101741
-10.863233	-0.342004	0.068414	0.373840	0.204584	0.898843	-0.102321
-10.863033	-0.342504	0.068514	0.372233	0.204617	0.899436	-0.102904
-10.862833	-0.343004	0.068614	0.370626	0.204650	0.900025	-0.103488
-10.862633	-0.343504	0.068714	0.369017	0.204680	0.900612	-0.104074
-10.862433	-0.344004	0.068814	0.367407	0.204710	0.901195	-0.104661
-10.862233	-0.344504	0.068914	0.365796	0.204738	0.901775	-0.105251
-10.862033	-0.345004	0.069014	0.364185	0.204764	0.902352	-0.105842
-10.861833	-0.345504	0.069114	0.362572	0.204789	0.902926	-0.106435
-10.861633	-0.346004	0.069214	0.360958	0.204813	0.903496	-0.107029
-10.861433	-0.346504	0.069314	0.359344	0.204835	0.904064	-0.107626
-10.861233	-0.347004	0.069414	0.357728	0.204856	0.904628	-0.108224
-10.861033	-0.347504	0.069514	0.356112	0.204876	0.905189	-0.108824
-10.860833	-0.348004	0.069614	0.354495	0.204894	0.905747	-0.109426
-10.860633	-0.348504	0.069714	0.352876	0.204911	0.906302	-0.110029
-10.860433	-0.349005	0.069814	0.351257	0.204926	0.906854	-0.110634
-10.860233	-0.349505	0.069914	0.349637	0.204940	0.907402	-0.111241
-10.860033	-0.350005	0.070014	0.348017	0.204952	0.907947	-0.111850
-10.859833	-0.350505	0.070114	0.346395	0.204963	0.908490	-0.112461
-10.859633	-0.351005	0.070214	0.344772	0.204973	0.909028	-0.113073
-10.859433	-0.351505	0.070314	0.343149	0.204981	0.909564	-0.113687
-10.859233	-0.352005	0.070414	0.341524	0.204988	0.910097	-0.114303
-10.859033	-0.352505	0.070514	0.339899	0.204993	0.910626	-0.114921
-10.858833	-0.353005	0.070614	0.338273	0.204997	0.911152	-0.115541
-10.858633	-0.353505	0.070714	0.336646	0.204999	0.911675	-0.116162
-10.858433	-0.354005	0.070814	0.335019	0.205000	0.912194	-0.116785
-10.858233	-0.354505	0.070914	0.333390	0.204999	0.912711	-0.117410
-10.858033	-0.355005	0.071014	0.331761	0.204997	0.913224	-0.118036
-10.857833	-0.355505	0.071114	0.330131	0.204993	0.913734	-0.118665
-10.857633	-0.356005	0.071214	0.328500	0.204988	0.914241	-0.119295
-10.857433	-0.356505	0.071314	0.326868	0.204982	0.914744	-0.119927
-10.857233	-0.357005	0.071414	0.325236	0.204973	0.915245	-0.120561
-10.857033	-0.357505	0.071514	0.323603	0.204964	0.915742	-0.121196
-10.856833	-0.358005	0.071614	0.321969	0.204953	0.916235	-0.121834
-10.856633	-0.358505	0.071714	0.320334	0.204940	0.916726	-0.122473
-10.856433	-0.359005	0.071814	0.318698	0.204925	0.917213	-0.123114
-10.856233	-0.359505	0.071914	0.317062	0.204910	0.917697	-0.123757
-10.856033	-0.360005	0.072014	0.315425	0.204892	0.918178	-0.124401
-10.855833	-0.360506	0.072114	0.313788	0.204874	0.918655	-0.125048
-10.855633	-0.361006	0.072214	0.312149	0.204853	0.919129	-0.125696
-10.855433	-0.361506	0.072314	0.310510	0.204831	0.919600	-0.126346
-10.855233	-0.362006	0.072414	0.308870	0.204808	0.920068	-0.126998
-10.855033	-0.362506	0.072515	0.307230	0.204782	0.920532	-0.127651
-10.854833	-0.363006	0.072615	0.305588	0.204756	0.920993	-0.128307
-10.854633	-0.363506	0.072715	0.303946	0.204727	0.921451	-0.128964
-10.854433	-0.364006	0.072815	0.302304	0.204698	0.921905	-0.129623
-10.854233	-0.364506	0.072915	0.300660	0.204666	0.922356	-0.130284
-10.854033	-0.365006	0.073015	0.299017	0.204633	0.922804	-0.130946
-10.853833	-0.365506	0.073115	0.297372	0.204598	0.923249	-0.131611
-10.853633	-0.366006	0.073215	0.295727	0.204562	0.923690	-0.132277
-10.853433	-0.366506	0.073315	0.294081	0.204524	0.924128	-0.132945
-10.853233	-0.367006	0.073415	0.292434	0.204485	0.924562	-0.133615
-10.853033	-0.367506	0.073515	0.290787	0.204444	0.924993	-0.134286
-10.852833	-0.368006	0.073615	0.289139	0.204401	0.925421	-0.134960
-10.852633	-0.368506	0.073715	0.287491	0.204357	0.925846	-0.135635
-10.852433	-0.369006	0.073815	0.285842	0.204311	0.926267	-0.136312
-10.852233	-0.369506	0.073915	0.284193	0.204263	0.926685	-0.136991
-10.852033	-0.370006	0.074015	0.282542	0.204214	0.927099	-0.137672
-10.851833	-0.370506	0.074115	0.280892	0.204163	0.927510	-0.138354
-10.851633	-0.371006	0.074215	0.279241	0.204110	0.927918	-0.139038
-10.851433	-0.371506	0.074315	0.277589	0.204056	0.928323	-0.139725
-10.851233	-0.372006	0.074415	0.275936	0.204000	0.928724	-0.140413
