cx	cy	cz	q_scalar	q_x	q_y	q_z
-10.926630	-0.183490	0.036707	0.572783	0.510234	0.304907	-0.564458
-10.926430	-0.183990	0.036807	0.571951	0.511411	0.305662	-0.563828
-10.926230	-0.184491	0.036907	0.571116	0.512587	0.306416	-0.563197
-10.926030	-0.184991	0.037007	0.570279	0.513760	0.307169	-0.562564
-10.925830	-0.185491	0.037107	0.569440	0.514933	0.307922	-0.561931
-10.925630	-0.185991	0.037207	0.568598	0.516103	0.308673	-0.561297
-10.925430	-0.186491	0.037307	0.567754	0.517272	0.309424	-0.560662
-10.925230	-0.186991	0.037407	0.566907	0.518439	0.310174	-0.560026
-10.925030	-0.187491	0.037507	0.566058	0.519605	0.310923	-0.559388
-10.924830	-0.187991	0.037607	0.565207	0.520769	0.311672	-0.558750
-10.924630	-0.188491	0.037707	0.564353	0.521931	0.312419	-0.558111
-10.924430	-0.188991	0.037807	0.563497	0.523092	0.313166	-0.557471
-10.924230	-0.189491	0.037907	0.562638	0.524251	0.313911	-0.556830
-10.924030	-0.189991	0.038007	0.561777	0.525408	0.314656	-0.556188
-10.923830	-0.190491	0.038107	0.560913	0.526564	0.315400	-0.555545
-10.923630	-0.190991	0.038207	0.560047	0.527718	0.316143	-0.554901
-10.923430	-0.191491	0.038307	0.559178	0.528870	0.316885	-0.554256
-10.923230	-0.191991	0.038407	0.558307	0.530021	0.317626	-0.553610
-10.923030	-0.192491	0.038507	0.557434	0.531170	0.318367	-0.552963
-10.922830	-0.192991	0.038607	0.556558	0.532318	0.319106	-0.552315
-10.922630	-0.193491	0.038707	0.555680	0.533463	0.319845	-0.551667
-10.922430	-0.193991	0.038807	0.554799	0.534607	0.320582	-0.551017
-10.922230	-0.194491	0.038908	0.553916	0.535750	0.321319	-0.550366
-10.922030	-0.194991	0.039008	0.553031	0.536890	0.322055	-0.549715
-10.921830	-0.195491	0.039108	0.552143	0.538029	0.322790	-0.549062
-10.921630	-0.195991	0.039208	0.551253	0.539166	0.323524	-0.548409
-10.921430	-0.196492	0.039308	0.550360	0.540302	0.324257	-0.547755
-10.921231	-0.196992	0.039408	0.549465	0.541436	0.324990	-0.547099
-10.921031	-0.197492	0.039508	0.548567	0.542568	0.325721	-0.546443
-10.920831	-0.197992	0.039608	0.547667	0.543698	0.326451	-0.545786
-10.920631	-0.198492	0.039708	0.546764	0.544827	0.327181	-0.545129
-10.920431	-0.198992	0.039808	0.545860	0.545954	0.327909	-0.544470
-10.920231	-0.199492	0.039908	0.544952	0.547079	0.328637	-0.543810
-10.920031	-0.199992	0.040008	0.544043	0.548202	0.329364	-0.543149
-10.919831	-0.200492	0.040108	0.543131	0.549324	0.330090	-0.542488
-10.919631	-0.200992	0.040208	0.542216	0.550444	0.330815	-0.541825
-10.919431	-0.201492	0.040308	0.541299	0.551562	0.331538	-0.541162
-10.919231	-0.201992	0.040408	0.540380	0.552679	0.332261	-0.540498
-10.919031	-0.202492	0.040508	0.539458	0.553794	0.332984	-0.539833
-10.918831	-0.202992	0.040608	0.538534	0.554907	0.333705	-0.539167
-10.918631	-0.203492	0.040708	0.537607	0.556018	0.334425	-0.538500
-10.918431	-0.203992	0.040808	0.536678	0.557127	0.335144	-0.537833
-10.918231	-0.204492	0.040908	0.535747	0.558235	0.335862	-0.537164
-10.918031	-0.204992	0.041008	0.534813	0.559341	0.336580	-0.536495
-10.917831	-0.205492	0.041108	0.533877	0.560445	0.337296	-0.535825
-10.917631	-0.205992	0.041208	0.532938	0.561547	0.338011	-0.535154
-10.917431	-0.206492	0.041308	0.531997	0.562648	0.338726	-0.534482
-10.917231	-0.206992	0.041408	0.531054	0.563747	0.339439	-0.533809
-10.917031	-0.207492	0.041508	0.530108	0.564844	0.340152	-0.533136
-10.916831	-0.207993	0.041608	0.529160	0.565939	0.340864	-0.532461
-10.916631	-0.208493	0.041708	0.528209	0.567032	0.341574	-0.531786
-10.916431	-0.208993	0.041808	0.527256	0.568124	0.342284	-0.531110
-10.916231	-0.209493	0.041908	0.526301	0.569214	0.342992	-0.530433
-10.916031	-0.209993	0.042008	0.525343	0.570302	0.343700	-0.529756
-10.915831	-0.210493	0.042108	0.524383	0.571388	0.344407	-0.529077
-10.915631	-0.210993	0.042208	0.523420	0.572472	0.345112	-0.528398
-10.915431	-0.211493	0.042308	0.522455	0.573555	0.345817	-0.527718
-10.915231	-0.211993	0.042408	0.521488	0.574635	0.346521	-0.527037
-10.915031	-0.212493	0.042508	0.520518	0.575714	0.347224	-0.526355
-10.914831	-0.212993	0.042608	0.519546	0.576791	0.347925	-0.525673
-10.914631	-0.213493	0.042708	0.518571	0.577866	0.348626	-0.524990
-10.914431	-0.213993	0.042808	0.517594	0.578940	0.349326	-0.524306
-10.914231	-0.214493	0.042908	0.516615	0.580011	0.350025	-0.523621
-10.914031	-0.214993	0.043008	0.515633	0.581081	0.350722	-0.522935
-10.913831	-0.215493	0.043108	0.514649	0.582149	0.351419	-0.522249
-10.913631	-0.215993	0.043208	0.513662	0.583215	0.352115	-0.521562
-10.913431	-0.216493	0.043308	0.512673	0.584279	0.352810	-0.520874
-10.913231	-0.216993	0.043408	0.511682	0.585341	0.353503	-0.520186
-10.913031	-0.217493	0.043508	0.510688	0.586401	0.354196	-0.519496
-10.912831	-0.217993	0.043608	0.509692	0.587460	0.354888	-0.518806
-10.912631	-0.218493	0.043709	0.508694	0.588516	0.355579	-0.518115
-10.912431	-0.218993	0.043809	0.507693	0.589571	0.356268	-0.517424
-10.912231	-0.219493	0.043909	0.506689	0.590624	0.356957	-0.516731
-10.912031	-0.219994	0.044009	0.505684	0.591675	0.357645	-0.516038
-10.911831	-0.220494	0.044109	0.504676	0.592724	0.358331	-0.515344
-10.911631	-0.220994	0.044209	0.503665	0.593771	0.359017	-0.514650
-10.911431	-0.221494	0.044309	0.502653	0.594816	0.359701	-0.513955
-10.911231	-0.221994	0.044409	0.501637	0.595859	0.360385	-0.513259
-10.911031	-0.222494	0.044509	0.500620	0.596900	0.361067	-0.512562
-10.910831	-0.222994	0.044609	0.499600	0.597940	0.361749	-0.511865
-10.910631	-0.223494	0.044709	0.498577	0.598978	0.362429	-0.511167
-10.910431	-0.223994	0.044809	0.497553	0.600013	0.363109	-0.510468
-10.910231	-0.224494	0.044909	0.496526	0.601047	0.363787	-0.509769
-10.910031	-0.224994	0.045009	0.495496	0.602078	0.364464	-0.509068
-10.909831	-0.225494	0.045109	0.494464	0.603108	0.365141	-0.508368
-10.909631	-0.225994	0.045209	0.493430	0.604136	0.365816	-0.507666
-10.909431	-0.226494	0.045309	0.492394	0.605162	0.366490	-0.506964
-10.909231	-0.226994	0.045409	0.491355	0.606186	0.367163	-0.506261
-10.909031	-0.227494	0.045509	0.490314	0.607208	0.367835	-0.505558
-10.908831	-0.227994	0.045609	0.489270	0.608228	0.368506	-0.504853
-10.908631	-0.228494	0.045709	0.488224	0.609246	0.369176	-0.504148
-10.908431	-0.228994	0.045809	0.487175	0.610262	0.369845	-0.503443
-10.908231	-0.229494	0.045909	0.486125	0.611277	0.370513	-0.502737
-10.908031	-0.229994	0.046009	0.485071	0.612289	0.371179	-0.502030
-10.907831	-0.230494	0.046109	0.484016	0.613299	0.371845	-0.501323
-10.907631	-0.230994	0.046209	0.482958	0.614307	0.372510	-0.500615
-10.907431	-0.231495	0.046309	0.481898	0.615313	0.373173	-0.499906
-10.907231	-0.231995	0.046409	0.480835	0.616318	0.373835	-0.499197
-10.907031	-0.232495	0.046509	0.479770	0.617320	0.374497	-0.498487
-10.906831	-0.232995	0.046609	0.478703	0.618320	0.375157	-0.497776
-10.906631	-0.233495	0.046709	0.477633	0.619318	0.375816	-0.497065
-10.906431	-0.233995	0.046809	0.476561	0.620314	0.376474	-0.496353
-10.906231	-0.234495	0.046909	0.475487	0.621309	0.377132	-0.495641
-10.906031	-0.234995	0.047009	0.474410	0.622301	0.377788	-0.494928
-10.905831	-0.235495	0.047109	0.473331	0.623291	0.378442	-0.494214
-10.905631	-0.235995	0.047209	0.472250	0.624279	0.379096	-0.493500
-10.905431	-0.236495	0.047309	0.471166	0.625265	0.379749	-0.492785
-10.905231	-0.236995	0.047409	0.470080	0.626249	0.380400	-0.492070
-10.905031	-0.237495	0.047509	0.468991	0.627231	0.381051	-0.491354
-10.904831	-0.237995	0.047609	0.467900	0.628211	0.381700	-0.490637
-10.904631	-0.238495	0.047709	0.466807	0.629189	0.382349	-0.489920
-10.904431	-0.238995	0.047809	0.465712	0.630165	0.382996	-0.489202
-10.904231	-0.239495	0.047909	0.464614	0.631139	0.383642	-0.488484
-10.904031	-0.239995	0.048009	0.463513	0.632111	0.384287	-0.487765
-10.903831	-0.240495	0.048109	0.462411	0.633080	0.384931	-0.487046
-10.903631	-0.240995	0.048209	0.461306	0.634048	0.385574	-0.486326
-10.903431	-0.241495	0.048309	0.460199	0.635013	0.386215	-0.485606
-10.903231	-0.241995	0.048409	0.459089	0.635977	0.386856	-0.484885
-10.903031	-0.242495	0.048510	0.457977	0.636938	0.387495	-0.484163
-10.902831	-0.242995	0.048610	0.456863	0.637897	0.388134	-0.483441
-10.902631	-0.243496	0.048710	0.455746	0.638855	0.388771	-0.482719
-10.902431	-0.243996	0.048810	0.454627	0.639810	0.389407	-0.481996
-10.902231	-0.244496	0.048910	0.453506	0.640763	0.390042	-0.481272
-10.902031	-0.244996	0.049010	0.452382	0.641714	0.390676	-0.480548
-10.901831	-0.245496	0.049110	0.451256	0.642662	0.391309	-0.479824
-10.901631	-0.245996	0.049210	0.450128	0.643609	0.391940	-0.479099
-10.901431	-0.246496	0.049310	0.448997	0.644554	0.392571	-0.478373
-10.901231	-0.246996	0.049410	0.447864	0.645496	0.393200	-0.477647
-10.901031	-0.247496	0.049510	0.446729	0.646436	0.393828	-0.476920
-10.900831	-0.247996	0.049610	0.445591	0.647374	0.394455	-0.476193
-10.900631	-0.248496	0.049710	0.444451	0.648310	0.395081	-0.475466
-10.900431	-0.248996	0.049810	0.443309	0.649244	0.395706	-0.474738
-10.900231	-0.249496	0.049910	0.442164	0.650176	0.396330	-0.474009
-10.900031	-0.249996	0.050010	0.441017	0.651105	0.396952	-0.473281
-10.899831	-0.250496	0.050110	0.439868	0.652033	0.397574	-0.472551
-10.899631	-0.250996	0.050210	0.438716	0.652958	0.398194	-0.471821
-10.899431	-0.251496	0.050310	0.437562	0.653881	0.398813	-0.471091
-10.899231	-0.251996	0.050410	0.436406	0.654802	0.399431	-0.470360
-10.899031	-0.252496	0.050510	0.435247	0.655721	0.400048	-0.469629
-10.898831	-0.252996	0.050610	0.434087	0.656637	0.400663	-0.468898
-10.898631	-0.253496	0.050710	0.432923	0.657552	0.401278	-0.468166
-10.898431	-0.253996	0.050810	0.431758	0.658464	0.401891	-0.467433
-10.898231	-0.254496	0.050910	0.430590	0.659374	0.402504	-0.466700
-10.898031	-0.254997	0.051010	0.429420	0.660282	0.403115	-0.465967
-10.897831	-0.255497	0.051110	0.428247	0.661187	0.403725	-0.465233
-10.897631	-0.255997	0.051210	0.427073	0.662091	0.404333	-0.464499
-10.897431	-0.256497	0.051310	0.425895	0.662992	0.404941	-0.463765
-10.897231	-0.256997	0.051410	0.424716	0.663891	0.405547	-0.463030
-10.897031	-0.257497	0.051510	0.423534	0.664787	0.406153	-0.462295
-10.896831	-0.257997	0.051610	0.422350	0.665682	0.406757	-0.461559
-10.896631	-0.258497	0.051710	0.421164	0.666574	0.407360	-0.460823
-10.896431	-0.258997	0.051810	0.419975	0.667464	0.407961	-0.460087
-10.896231	-0.259497	0.051910	0.418785	0.668352	0.408562	-0.459350
-10.896031	-0.259997	0.052010	0.417591	0.669238	0.409161	-0.458613
-10.895832	-0.260497	0.052110	0.416396	0.670121	0.409760	-0.457875
-10.895632	-0.260997	0.052210	0.415198	0.671002	0.410357	-0.457137
-10.895432	-0.261497	0.052310	0.413998	0.671881	0.410953	-0.456399
-10.895232	-0.261997	0.052410	0.412795	0.672757	0.411547	-0.455661
-10.895032	-0.262497	0.052510	0.411591	0.673632	0.412141	-0.454922
-10.894832	-0.262997	0.052610	0.410384	0.674503	0.412733	-0.454182
-10.894632	-0.263497	0.052710	0.409174	0.675373	0.413324	-0.453443
-10.894432	-0.263997	0.052810	0.407963	0.676241	0.413914	-0.452703
-10.894232	-0.264497	0.052910	0.406749	0.677106	0.414503	-0.451963
-10.894032	-0.264997	0.053010	0.405533	0.677969	0.415091	-0.451222
-10.893832	-0.265497	0.053110	0.404314	0.678829	0.415677	-0.450481
-10.893632	-0.265997	0.053210	0.403093	0.679687	0.416263	-0.449740
-10.893432	-0.266497	0.053311	0.401870	0.680543	0.416847	-0.448999
-10.893232	-0.266998	0.053411	0.400645	0.681397	0.417430	-0.448257
-10.893032	-0.267498	0.053511	0.399418	0.682248	0.418011	-0.447515
-10.892832	-0.267998	0.053611	0.398188	0.683097	0.418592	-0.446773
-10.892632	-0.268498	0.053711	0.396956	0.683944	0.419171	-0.446030
-10.892432	-0.268998	0.053811	0.395721	0.684788	0.419749	-0.445287
-10.892232	-0.269498	0.053911	0.394484	0.685630	0.420326	-0.444544
-10.892032	-0.269998	0.054011	0.393245	0.686470	0.420902	-0.443801
-10.891832	-0.270498	0.054111	0.392004	0.687307	0.421477	-0.443057
-10.891632	-0.270998	0.054211	0.390761	0.688142	0.422050	-0.442313
-10.891432	-0.271498	0.054311	0.389515	0.688975	0.422622	-0.441569
-10.891232	-0.271998	0.054411	0.388267	0.689805	0.423193	-0.440824
-10.891032	-0.272498	0.054511	0.387016	0.690633	0.423763	-0.440080
-10.890832	-0.272998	0.054611	0.385764	0.691458	0.424331	-0.439335
-10.890632	-0.273498	0.054711	0.384509	0.692281	0.424899	-0.438590
-10.890432	-0.273998	0.054811	0.383252	0.693102	0.425465	-0.437844
-10.890232	-0.274498	0.054911	0.381992	0.693920	0.426030	-0.437099
-10.890032	-0.274998	0.055011	0.380731	0.694736	0.426593	-0.436353
-10.889832	-0.275498	0.055111	0.379467	0.695550	0.427156	-0.435607
-10.889632	-0.275998	0.055211	0.378201	0.696361	0.427717	-0.434861
-10.889432	-0.276498	0.055311	0.376932	0.697170	0.428277	-0.434114
-10.889232	-0.276998	0.055411	0.375661	0.697976	0.428836	-0.433368
-10.889032	-0.277498	0.055511	0.374388	0.698780	0.429394	-0.432621
-10.888832	-0.277998	0.055611	0.373113	0.699581	0.429950	-0.431874
-10.888632	-0.278499	0.055711	0.371836	0.700380	0.430505	-0.431127
-10.888432	-0.278999	0.055811	0.370556	0.701177	0.431059	-0.430380
-10.888232	-0.279499	0.055911	0.369274	0.701971	0.431612	-0.429632
-10.888032	-0.279999	0.056011	0.367990	0.702763	0.432164	-0.428885
-10.887832	-0.280499	0.056111	0.366704	0.703552	0.432714	-0.428137
-10.887632	-0.280999	0.056211	0.365415	0.704339	0.433263	-0.427389
-10.887432	-0.281499	0.056311	0.364124	0.705124	0.433811	-0.426641
-10.887232	-0.281999	0.056411	0.362831	0.705906	0.434358	-0.425892
-10.887032	-0.282499	0.056511	0.361535	0.706685	0.434903	-0.425144
-10.886832	-0.282999	0.056611	0.360238	0.707462	0.435448	-0.424396
-10.886632	-0.283499	0.056711	0.358938	0.708236	0.435991	-0.423647
-10.886432	-0.283999	0.056811	0.357636	0.709009	0.436532	-0.422898
-10.886232	-0.284499	0.056911	0.356332	0.709778	0.437073	-0.422149
-10.886032	-0.284999	0.057011	0.355025	0.710545	0.437612	-0.421400
-10.885832	-0.285499	0.057111	0.353716	0.711310	0.438150	-0.420651
-10.885632	-0.285999	0.057211	0.352405	0.712072	0.438687	-0.419902
-10.885432	-0.286499	0.057311	0.351092	0.712831	0.439223	-0.419153
-10.885232	-0.286999	0.057411	0.349777	0.713588	0.439757	-0.418404
-10.885032	-0.287499	0.057511	0.348459	0.714343	0.440291	-0.417654
-10.884832	-0.287999	0.057611	0.347139	0.715095	0.440823	-0.416905
-10.884632	-0.288499	0.057711	0.345817	0.715844	0.441353	-0.416155
-10.884432	-0.288999	0.057811	0.344493	0.716591	0.441883	-0.415405
-10.884232	-0.289499	0.057911	0.343166	0.717336	0.442411	-0.414656
-10.884032	-0.289999	0.058011	0.341837	0.718077	0.442938	-0.413906
-10.883832	-0.290500	0.058112	0.340506	0.718817	0.443464	-0.413156
-10.883632	-0.291000	0.058212	0.339173	0.719553	0.443988	-0.412406
-10.883432	-0.291500	0.058312	0.337838	0.720288	0.444512	-0.411656
-10.883232	-0.292000	0.058412	0.336500	0.721019	0.445034	-0.410906
-10.883032	-0.292500	0.058512	0.335160	0.721748	0.445554	-0.410156
-10.882832	-0.293000	0.058612	0.333818	0.722475	0.446074	-0.409406
-10.882632	-0.293500	0.058712	0.332474	0.723198	0.446592	-0.408656
-10.882432	-0.294000	0.058812	0.331128	0.723920	0.447110	-0.407906
-10.882232	-0.294500	0.058912	0.329779	0.724638	0.447625	-0.407156
-10.882032	-0.295000	0.059012	0.328429	0.725354	0.448140	-0.406406
-10.881832	-0.295500	0.059112	0.327076	0.726068	0.448654	-0.405656
-10.881632	-0.296000	0.059212	0.325721	0.726779	0.449166	-0.404906
-10.881432	-0.296500	0.059312	0.324363	0.727487	0.449676	-0.404156
-10.881232	-0.297000	0.059412	0.323004	0.728193	0.450186	-0.403406
-10.881032	-0.297500	0.059512	0.321642	0.728896	0.450695	-0.402656
-10.880832	-0.298000	0.059612	0.320278	0.729596	0.451202	-0.401906
-10.880632	-0.298500	0.059712	0.318912	0.730294	0.451708	-0.401157
-10.880432	-0.299000	0.059812	0.317544	0.730989	0.452212	-0.400407
-10.880232	-0.299500	0.059912	0.316173	0.731681	0.452716	-0.399657
-10.880032	-0.300000	0.060012	0.314801	0.732371	0.453218	-0.398907
-10.879832	-0.300500	0.060112	0.313426	0.733058	0.453719	-0.398158
-10.879632	-0.301000	0.060212	0.312049	0.733742	0.454218	-0.397408
-10.879432	-0.301500	0.060312	0.310670	0.734424	0.454717	-0.396658
-10.879232	-0.302001	0.060412	0.309289	0.735103	0.455214	-0.395909
-10.879032	-0.302501	0.060512	0.307905	0.735780	0.455710	-0.395159
-10.878832	-0.303001	0.060612	0.306520	0.736453	0.456205	-0.394410
-10.878632	-0.303501	0.060712	0.305132	0.737124	0.456698	-0.393661
-10.878432	-0.304001	0.060812	0.303742	0.737793	0.457190	-0.392912
-10.878232	-0.304501	0.060912	0.302350	0.738458	0.457681	-0.392163
-10.878032	-0.305001	0.061012	0.300956	0.739121	0.458171	-0.391414
-10.877832	-0.305501	0.061112	0.299560	0.739781	0.458659	-0.390665
-10.877632	-0.306001	0.061212	0.298161	0.740439	0.459146	-0.389916
-10.877432	-0.306501	0.061312	0.296761	0.741094	0.459632	-0.389168
-10.877232	-0.307001	0.061412	0.295358	0.741746	0.460117	-0.388419
-10.877032	-0.307501	0.061512	0.293953	0.742395	0.460600	-0.387671
-10.876832	-0.308001	0.061612	0.292546	0.743041	0.461082	-0.386923
-10.876632	-0.308501	0.061712	0.291137	0.743685	0.461563	-0.386175
-10.876432	-0.309001	0.061812	0.289725	0.744326	0.462043	-0.385427
-10.876232	-0.309501	0.061912	0.288312	0.744964	0.462521	-0.384680
-10.876032	-0.310001	0.062012	0.286896	0.745600	0.462998	-0.383932
-10.875832	-0.310501	0.062112	0.285479	0.746233	0.463474	-0.383185
-10.875632	-0.311001	0.062212	0.284059	0.746863	0.463949	-0.382438
-10.875432	-0.311501	0.062312	0.282637	0.747490	0.464422	-0.381691
-10.875232	-0.312001	0.062412	0.281213	0.748114	0.464894	-0.380944
-10.875032	-0.312501	0.062512	0.279787	0.748736	0.465365	-0.380197
-10.874832	-0.313001	0.062612	0.278358	0.749354	0.465834	-0.379451
-10.874632	-0.313502	0.062712	0.276928	0.749970	0.466303	-0.378705
-10.874432	-0.314002	0.062812	0.275495	0.750583	0.466770	-0.377959
-10.874232	-0.314502	0.062913	0.274061	0.751194	0.467235	-0.377213
-10.874032	-0.315002	0.063013	0.272624	0.751801	0.467700	-0.376467
-10.873832	-0.315502	0.063113	0.271185	0.752406	0.468163	-0.375722
-10.873632	-0.316002	0.063213	0.269744	0.753008	0.468625	-0.374977
-10.873432	-0.316502	0.063313	0.268301	0.753607	0.469086	-0.374232
-10.873232	-0.317002	0.063413	0.266856	0.754203	0.469545	-0.373488
-10.873032	-0.317502	0.063513	0.265409	0.754796	0.470004	-0.372743
-10.872832	-0.318002	0.063613	0.263960	0.755387	0.470461	-0.371999
-10.872632	-0.318502	0.063713	0.262508	0.755974	0.470916	-0.371255
-10.872432	-0.319002	0.063813	0.261055	0.756559	0.471371	-0.370512
-10.872232	-0.319502	0.063913	0.259599	0.757140	0.471824	-0.369768
-10.872032	-0.320002	0.064013	0.258142	0.757719	0.472276	-0.369025
-10.871832	-0.320502	0.064113	0.256682	0.758295	0.472727	-0.368283
-10.871632	-0.321002	0.064213	0.255220	0.758869	0.473176	-0.367540
-10.871432	-0.321502	0.064313	0.253756	0.759439	0.473624	-0.366798
-10.871232	-0.322002	0.064413	0.252290	0.760006	0.474071	-0.366056
-10.871032	-0.322502	0.064513	0.250822	0.760570	0.474517	-0.365315
-10.870832	-0.323002	0.064613	0.249352	0.761132	0.474961	-0.364574
-10.870633	-0.323502	0.064713	0.247880	0.761690	0.475404	-0.363833
-10.870433	-0.324002	0.064813	0.246406	0.762246	0.475846	-0.363092
-10.870233	-0.324502	0.064913	0.244930	0.762799	0.476287	-0.362352
-10.870033	-0.325002	0.065013	0.243452	0.763348	0.476726	-0.361612
-10.869833	-0.325503	0.065113	0.241971	0.763895	0.477164	-0.360872
-10.869633	-0.326003	0.065213	0.240489	0.764439	0.477601	-0.360133
-10.869433	-0.326503	0.065313	0.239005	0.764980	0.478036	-0.359394
-10.869233	-0.327003	0.065413	0.237518	0.765517	0.478471	-0.358656
-10.869033	-0.327503	0.065513	0.236030	0.766052	0.478904	-0.357918
-10.868833	-0.328003	0.065613	0.234539	0.766584	0.479335	-0.357180
-10.868633	-0.328503	0.065713	0.233047	0.767113	0.479766	-0.356443
-10.868433	-0.329003	0.065813	0.231552	0.767639	0.480195	-0.355706
-10.868233	-0.329503	0.065913	0.230056	0.768162	0.480623	-0.354969
-10.868033	-0.330003	0.066013	0.228557	0.768682	0.481050	-0.354233
-10.867833	-0.330503	0.066113	0.227056	0.769199	0.481475	-0.353497
-10.867633	-0.331003	0.066213	0.225554	0.769713	0.481900	-0.352761
-10.867433	-0.331503	0.066313	0.224049	0.770224	0.482323	-0.352026
-10.867233	-0.332003	0.066413	0.222542	0.770731	0.482744	-0.351292
-10.867033	-0.332503	0.066513	0.221034	0.771236	0.483165	-0.350558
-10.866833	-0.333003	0.066613	0.219523	0.771738	0.483584	-0.349824
-10.866633	-0.333503	0.066713	0.218011	0.772236	0.484002	-0.349091
-10.866433	-0.334003	0.066813	0.216496	0.772732	0.484419	-0.348358
-10.866233	-0.334503	0.066913	0.214979	0.773225	0.484834	-0.347625
-10.866033	-0.335003	0.067013	0.213461	0.773714	0.485248	-0.346893
-10.865833	-0.335503	0.067113	0.211940	0.774201	0.485661	-0.346162
-10.865633	-0.336003	0.067213	0.210417	0.774684	0.486073	-0.345431
-10.865433	-0.336503	0.067313	0.208893	0.775164	0.486483	-0.344700
-10.865233	-0.337004	0.067413	0.207366	0.775641	0.486892	-0.343970
-10.865033	-0.337504	0.067513	0.205838	0.776115	0.487300	-0.343241
-10.864833	-0.338004	0.067613	0.204307	0.776586	0.487707	-0.342512
-10.864633	-0.338504	0.067714	0.202775	0.777054	0.488112	-0.341783
-10.864433	-0.339004	0.067814	0.201241	0.777519	0.488517	-0.341055
-10.864233	-0.339504	0.067914	0.199704	0.777980	0.488920	-0.340327
-10.864033	-0.340004	0.068014	0.198166	0.778439	0.489321	-0.339600
-10.863833	-0.340504	0.068114	0.196626	0.778894	0.489722	-0.338874
-10.863633	-0.341004	0.068214	0.195083	0.779346	0.490121	-0.338148
-10.863433	-0.341504	0.068314	0.193539	0.779795	0.490519	-0.337422
-10.863233	-0.342004	0.068414	0.191993	0.780241	0.490915	-0.336697
-10.863033	-0.342504	0.068514	0.190445	0.780684	0.491311	-0.335973
-10.862833	-0.343004	0.068614	0.188895	0.781123	0.491705	-0.335249
-10.862633	-0.343504	0.068714	0.187343	0.781559	0.492098	-0.334525
-10.862433	-0.344004	0.068814	0.185789	0.781992	0.492489	-0.333803
-10.862233	-0.344504	0.068914	0.184234	0.782422	0.492880	-0.333080
-10.862033	-0.345004	0.069014	0.182676	0.782849	0.493269	-0.332359
-10.861833	-0.345504	0.069114	0.181116	0.783273	0.493657	-0.331638
-10.861633	-0.346004	0.069214	0.179555	0.783693	0.494044	-0.330917
-10.861433	-0.346504	0.069314	0.177992	0.784110	0.494429	-0.330197
-10.861233	-0.347004	0.069414	0.176426	0.784524	0.494813	-0.329478
-10.861033	-0.347504	0.069514	0.174859	0.784935	0.495196	-0.328759
-10.860833	-0.348004	0.069614	0.173290	0.785342	0.495578	-0.328041
-10.860633	-0.348504	0.069714	0.171719	0.785746	0.495959	-0.327324
-10.860433	-0.349005	0.069814	0.170146	0.786147	0.496338	-0.326607
-10.860233	-0.349505	0.069914	0.168571	0.786545	0.496716	-0.325891
-10.860033	-0.350005	0.070014	0.166995	0.786939	0.497093	-0.325175
-10.859833	-0.350505	0.070114	0.165416	0.787330	0.497468	-0.324460
-10.859633	-0.351005	0.070214	0.163836	0.787718	0.497842	-0.323746
-10.859433	-0.351505	0.070314	0.162254	0.788103	0.498215	-0.323032
-10.859233	-0.352005	0.070414	0.160670	0.788484	0.498587	-0.322319
-10.859033	-0.352505	0.070514	0.159084	0.788862	0.498958	-0.321607
-10.858833	-0.353005	0.070614	0.157496	0.789236	0.499327	-0.320895
-10.858633	-0.353505	0.070714	0.155906	0.789608	0.499695	-0.320184
-10.858433	-0.354005	0.070814	0.154315	0.789976	0.500062	-0.319473
-10.858233	-0.354505	0.070914	0.152721	0.790340	0.500428	-0.318764
-10.858033	-0.355005	0.071014	0.151126	0.790702	0.500792	-0.318055
-10.857833	-0.355505	0.071114	0.149529	0.791060	0.501155	-0.317347
-10.857633	-0.356005	0.071214	0.147930	0.791414	0.501517	-0.316639
-10.857433	-0.356505	0.071314	0.146330	0.791766	0.501878	-0.315932
-10.857233	-0.357005	0.071414	0.144727	0.792114	0.502238	-0.315226
-10.857033	-0.357505	0.071514	0.143123	0.792458	0.502596	-0.314521
-10.856833	-0.358005	0.071614	0.141517	0.792800	0.502953	-0.313816
-10.856633	-0.358505	0.071714	0.139909	0.793137	0.503309	-0.313112
-10.856433	-0.359005	0.071814	0.138299	0.793472	0.503663	-0.312409
-10.856233	-0.359505	0.071914	0.136688	0.793803	0.504017	-0.311706
-10.856033	-0.360005	0.072014	0.135074	0.794131	0.504369	-0.311004
-10.855833	-0.360506	0.072114	0.133459	0.794455	0.504720	-0.310303
-10.855633	-0.361006	0.072214	0.131842	0.794776	0.505070	-0.309603
-10.855433	-0.361506	0.072314	0.130224	0.795093	0.505418	-0.308904
-10.855233	-0.362006	0.072414	0.128603	0.795407	0.505765	-0.308205
-10.855033	-0.362506	0.072515	0.126981	0.795718	0.506111	-0.307507
-10.854833	-0.363006	0.072615	0.125357	0.796025	0.506456	-0.306810
-10.854633	-0.363506	0.072715	0.123731	0.796328	0.506800	-0.306114
-10.854433	-0.364006	0.072815	0.122104	0.796629	0.507142	-0.305418
-10.854233	-0.364506	0.072915	0.120475	0.796925	0.507484	-0.304723
-10.854033	-0.365006	0.073015	0.118844	0.797219	0.507824	-0.304029
-10.853833	-0.365506	0.073115	0.117211	0.797508	0.508162	-0.303336
-10.853633	-0.366006	0.073215	0.115577	0.797795	0.508500	-0.302644
-10.853433	-0.366506	0.073315	0.113940	0.798078	0.508836	-0.301953
